??,??(V),??(A),??(W),??(Hz),????,??,??
1191,221.36,0.375,75.42,50.02,0.909,9:04:44 PM:715,1
1192,221.61,0.435,88.62,50.01,0.919,9:04:45 PM:106,1
1193,221.46,0.423,86.48,50.03,0.923,9:04:45 PM:496,1
1194,221.64,0.396,79.95,50.04,0.911,9:04:45 PM:871,1
1195,221.65,0.394,80.10,50.02,0.917,9:04:46 PM:262,1
1196,221.58,0.400,80.97,50.03,0.913,9:04:46 PM:637,1
1197,221.80,0.335,66.24,50.02,0.891,9:04:47 PM:012,1
1198,221.58,0.400,80.56,50.01,0.909,9:04:47 PM:394,1
1199,221.58,0.354,69.93,50.03,0.892,9:04:47 PM:769,1
1200,221.59,0.406,82.38,50.02,0.916,9:04:48 PM:160,1
1201,221.47,0.391,79.10,50.03,0.913,9:04:48 PM:535,1
1202,221.55,0.360,72.30,50.00,0.906,9:04:48 PM:910,1
1203,221.73,0.405,82.07,50.02,0.914,9:04:49 PM:285,1
1204,221.60,0.383,76.60,50.03,0.902,9:04:49 PM:675,1
1205,221.69,0.408,83.17,49.99,0.919,9:04:50 PM:066,1
1206,221.57,0.374,74.77,50.02,0.902,9:04:50 PM:457,1
1207,221.67,0.376,66.99,50.04,0.804,9:04:50 PM:832,1
1208,221.74,0.298,57.00,50.02,0.863,9:04:51 PM:222,1
1209,221.67,0.412,70.28,50.02,0.770,9:04:51 PM:613,1
1210,221.75,0.340,54.00,50.02,0.716,9:04:52 PM:003,1
1211,221.67,0.410,72.77,50.02,0.801,9:04:52 PM:394,1
