??,??(V),??(A),??(W),??(Hz),????,??,??
799,222.41,0.340,65.60,50.00,0.868,3:22:42 PM:570,1
800,222.28,0.226,39.69,50.01,0.790,3:22:42 PM:961,1
801,222.30,0.446,72.93,50.00,0.736,3:22:43 PM:351,1
802,222.27,0.334,66.22,50.01,0.892,3:22:43 PM:726,1
803,222.33,0.438,88.67,50.00,0.911,3:22:44 PM:117,1
804,222.40,0.423,86.00,49.99,0.914,3:22:44 PM:507,1
805,222.33,0.387,78.23,50.00,0.909,3:22:44 PM:898,1
806,222.39,0.384,77.21,49.99,0.904,3:22:45 PM:273,1
807,222.36,0.386,76.61,50.00,0.893,3:22:45 PM:663,1
808,222.42,0.350,68.71,49.99,0.883,3:22:46 PM:054,1
809,222.37,0.351,69.86,49.97,0.895,3:22:46 PM:429,1
810,222.40,0.394,80.02,49.98,0.913,3:22:46 PM:804,1
811,222.53,0.404,82.30,49.99,0.915,3:22:47 PM:194,1
812,222.35,0.435,88.72,49.98,0.917,3:22:47 PM:569,1
813,222.10,0.387,78.06,49.98,0.908,3:22:47 PM:960,1
814,222.11,0.356,71.31,49.98,0.902,3:22:48 PM:335,1
815,222.32,0.416,85.16,49.99,0.921,3:22:48 PM:725,1
816,222.50,0.408,83.03,49.98,0.915,3:22:49 PM:100,1
817,222.47,0.383,76.82,49.99,0.902,3:22:49 PM:491,1
818,222.34,0.432,89.12,49.99,0.928,3:22:49 PM:881,1
819,222.10,0.458,94.98,49.98,0.934,3:22:50 PM:256,1
820,222.21,0.411,82.29,49.99,0.901,3:22:50 PM:647,1
821,222.38,0.448,92.53,49.99,0.929,3:22:51 PM:037,1
822,222.37,0.458,95.25,49.97,0.935,3:22:51 PM:412,1
823,222.46,0.341,57.96,49.98,0.764,3:22:51 PM:787,1
824,222.36,0.443,82.44,49.99,0.837,3:22:52 PM:162,1
825,222.16,0.426,87.65,49.99,0.926,3:22:52 PM:552,1
826,222.29,0.285,48.54,49.98,0.766,3:22:52 PM:928,1
827,222.29,0.347,65.79,49.98,0.853,3:22:53 PM:302,1
828,222.40,0.377,75.65,49.98,0.902,3:22:53 PM:677,1
829,222.42,0.428,87.25,49.98,0.917,3:22:54 PM:052,1
830,222.39,0.372,74.71,49.96,0.903,3:22:54 PM:443,1
831,222.39,0.365,67.35,49.97,0.830,3:22:54 PM:818,1
832,222.36,0.335,58.65,49.97,0.787,3:22:55 PM:192,1
833,222.28,0.398,80.36,49.96,0.908,3:22:55 PM:567,1
834,222.30,0.393,79.81,49.97,0.913,3:22:55 PM:958,1
835,222.31,0.446,92.30,49.98,0.931,3:22:56 PM:333,1
836,222.37,0.418,85.90,49.98,0.924,3:22:56 PM:708,1
837,222.49,0.409,82.84,49.96,0.910,3:22:57 PM:083,1
838,222.54,0.407,83.40,49.96,0.921,3:22:57 PM:458,1
839,222.47,0.417,85.58,49.96,0.923,3:22:57 PM:848,1
840,222.32,0.377,75.95,49.96,0.906,3:22:58 PM:223,1
841,222.36,0.402,81.66,49.97,0.914,3:22:58 PM:614,1
842,222.52,0.364,73.26,49.96,0.904,3:22:59 PM:004,1
843,222.57,0.405,81.98,49.97,0.909,3:22:59 PM:395,1
844,222.50,0.358,72.04,49.96,0.904,3:22:59 PM:770,1
845,222.45,0.427,87.48,49.97,0.921,3:23:00 PM:160,1
846,222.47,0.405,82.32,49.96,0.914,3:23:00 PM:535,1
847,222.52,0.376,75.94,49.98,0.908,3:23:00 PM:910,1
848,222.48,0.376,76.11,49.97,0.910,3:23:01 PM:297,1
849,222.60,0.380,76.31,49.96,0.902,3:23:01 PM:672,1
850,222.63,0.383,76.28,49.98,0.895,3:23:02 PM:047,1
851,222.67,0.317,54.79,49.98,0.776,3:23:02 PM:422,1
852,222.55,0.361,72.76,49.97,0.906,3:23:02 PM:797,1
853,222.41,0.272,49.03,49.97,0.811,3:23:03 PM:172,1
854,222.48,0.386,77.74,49.97,0.905,3:23:03 PM:547,1
855,222.70,0.398,81.25,49.96,0.917,3:23:03 PM:922,1
856,222.69,0.460,95.17,49.98,0.929,3:23:04 PM:312,1
857,222.64,0.392,79.64,49.97,0.913,3:23:04 PM:703,1
858,222.58,0.376,75.31,49.98,0.900,3:23:05 PM:078,1
859,222.59,0.376,66.97,49.97,0.800,3:23:05 PM:453,1
860,222.63,0.374,75.51,49.97,0.907,3:23:05 PM:843,1
861,222.55,0.411,84.10,49.98,0.919,3:23:06 PM:234,1
862,222.64,0.362,71.01,49.98,0.881,3:23:06 PM:609,1
863,222.66,0.346,69.10,49.99,0.897,3:23:06 PM:984,1
864,222.66,0.327,55.58,49.97,0.763,3:23:07 PM:358,1
865,222.57,0.399,81.10,49.97,0.913,3:23:07 PM:733,1
866,222.56,0.314,58.96,49.96,0.844,3:23:08 PM:108,1
867,222.45,0.351,69.61,49.98,0.892,3:23:08 PM:483,1
868,222.50,0.356,70.93,49.96,0.895,3:23:08 PM:858,1
869,222.68,0.362,72.32,49.97,0.897,3:23:09 PM:233,1
870,222.62,0.381,77.37,49.97,0.912,3:23:09 PM:608,1
871,222.71,0.303,57.90,49.97,0.858,3:23:09 PM:983,1
872,222.64,0.375,75.19,49.98,0.901,3:23:10 PM:358,1
873,222.71,0.236,42.58,49.97,0.810,3:23:10 PM:733,1
874,222.68,0.292,56.28,49.98,0.866,3:23:11 PM:108,1
875,222.62,0.294,54.00,49.97,0.825,3:23:11 PM:483,1
876,222.66,0.300,54.96,49.97,0.823,3:23:11 PM:857,1
877,222.29,0.392,78.58,49.97,0.902,3:23:12 PM:242,1
878,222.33,0.346,68.82,49.97,0.895,3:23:12 PM:617,1
879,222.23,0.245,43.01,49.97,0.790,3:23:13 PM:007,1
880,222.10,0.323,59.57,49.97,0.830,3:23:13 PM:382,1
881,221.99,0.249,43.90,49.98,0.794,3:23:13 PM:757,1
882,222.04,0.297,56.78,49.98,0.861,3:23:14 PM:132,1
883,222.05,0.377,76.35,49.96,0.912,3:23:14 PM:507,1
884,222.10,0.373,74.93,49.97,0.904,3:23:14 PM:882,1
885,221.96,0.349,68.74,49.97,0.887,3:23:15 PM:257,1
886,222.17,0.351,69.53,49.98,0.892,3:23:15 PM:631,1
887,221.98,0.289,53.60,49.97,0.836,3:23:16 PM:006,1
888,221.88,0.419,84.34,49.97,0.907,3:23:16 PM:397,1
889,221.96,0.333,63.07,49.97,0.853,3:23:16 PM:772,1
890,222.00,0.352,70.34,49.97,0.900,3:23:17 PM:147,1
891,222.11,0.371,74.90,49.97,0.909,3:23:17 PM:522,1
892,221.97,0.341,67.48,49.97,0.891,3:23:17 PM:897,1
893,221.92,0.445,91.58,49.98,0.927,3:23:18 PM:272,1
894,221.94,0.450,93.10,49.97,0.932,3:23:18 PM:662,1
895,222.08,0.430,88.36,49.96,0.925,3:23:19 PM:053,1
896,222.12,0.459,95.23,49.96,0.934,3:23:19 PM:443,1
897,222.06,0.447,92.34,49.97,0.930,3:23:19 PM:818,1
898,222.01,0.415,83.70,49.98,0.908,3:23:20 PM:193,1
899,222.14,0.397,81.14,49.97,0.920,3:23:20 PM:584,1
900,222.28,0.398,81.30,49.97,0.919,3:23:20 PM:974,1
901,222.33,0.411,83.44,49.98,0.913,3:23:21 PM:359,1
902,222.32,0.485,100.87,49.97,0.935,3:23:21 PM:734,1
903,222.37,0.513,107.95,49.98,0.946,3:23:22 PM:124,1
904,222.31,0.510,107.21,49.97,0.946,3:23:22 PM:515,1
905,222.15,0.503,105.54,49.98,0.945,3:23:22 PM:905,1
906,222.35,0.489,102.31,49.97,0.941,3:23:23 PM:296,1
907,222.19,0.429,87.49,49.98,0.918,3:23:23 PM:686,1
908,222.30,0.469,97.64,49.97,0.937,3:23:24 PM:077,1
909,222.31,0.488,102.05,49.98,0.941,3:23:24 PM:467,1
910,222.26,0.480,100.30,49.98,0.940,3:23:24 PM:858,1
911,222.31,0.464,96.52,49.99,0.936,3:23:25 PM:249,1
912,222.41,0.447,91.93,49.99,0.925,3:23:25 PM:639,1
913,222.42,0.474,98.48,49.99,0.934,3:23:26 PM:030,1
914,222.29,0.449,92.57,49.98,0.927,3:23:26 PM:404,1
915,222.19,0.467,97.20,49.99,0.937,3:23:26 PM:795,1
916,222.31,0.483,100.71,49.99,0.938,3:23:27 PM:186,1
917,221.99,0.507,106.25,49.99,0.944,3:23:27 PM:576,1
918,221.83,0.454,93.95,49.99,0.933,3:23:27 PM:951,1
919,221.83,0.503,105.27,49.99,0.943,3:23:28 PM:342,1
920,221.53,0.489,101.98,49.99,0.941,3:23:28 PM:732,1
921,221.62,0.480,99.68,49.98,0.937,3:23:29 PM:123,1
922,221.79,0.504,105.60,49.99,0.945,3:23:29 PM:513,1
923,221.69,0.502,105.04,49.99,0.944,3:23:29 PM:904,1
924,221.57,0.478,98.93,49.98,0.934,3:23:30 PM:294,1
925,221.56,0.499,104.22,50.01,0.943,3:23:30 PM:685,1
926,221.65,0.472,97.90,49.99,0.936,3:23:31 PM:075,1
927,221.88,0.440,90.92,50.00,0.931,3:23:31 PM:466,1
928,221.81,0.477,98.27,49.99,0.929,3:23:31 PM:856,1
929,221.84,0.465,94.75,49.99,0.919,3:23:32 PM:247,1
930,221.95,0.484,100.84,50.00,0.939,3:23:32 PM:637,1
931,221.76,0.495,103.48,49.99,0.943,3:23:33 PM:028,1
932,221.81,0.490,102.41,49.99,0.942,3:23:33 PM:419,1
933,221.62,0.470,97.33,49.99,0.934,3:23:33 PM:809,1
934,221.84,0.457,93.35,49.99,0.921,3:23:34 PM:184,1
935,221.85,0.486,101.33,50.01,0.940,3:23:34 PM:575,1
936,221.79,0.434,89.46,49.99,0.929,3:23:34 PM:949,1
937,221.75,0.433,89.13,49.99,0.928,3:23:35 PM:327,1
938,221.90,0.431,88.45,50.02,0.925,3:23:35 PM:718,1
939,221.93,0.424,87.00,49.99,0.925,3:23:36 PM:093,1
940,221.93,0.466,96.84,50.01,0.936,3:23:36 PM:483,1
941,221.77,0.461,95.41,50.01,0.933,3:23:36 PM:874,1
942,221.96,0.451,93.08,50.01,0.930,3:23:37 PM:264,1
943,221.92,0.449,91.97,50.03,0.923,3:23:37 PM:639,1
944,222.04,0.472,96.14,50.01,0.917,3:23:38 PM:014,1
945,222.04,0.471,98.00,50.01,0.937,3:23:38 PM:405,1
946,221.73,0.497,103.61,50.00,0.940,3:23:38 PM:795,1
947,221.84,0.464,96.24,50.01,0.935,3:23:39 PM:186,1
948,221.95,0.489,101.54,49.99,0.936,3:23:39 PM:576,1
949,221.98,0.494,103.03,50.01,0.940,3:23:39 PM:967,1
950,222.00,0.489,101.97,50.01,0.939,3:23:40 PM:357,1
951,222.13,0.437,90.10,50.01,0.928,3:23:40 PM:748,1
952,222.11,0.501,104.91,50.00,0.943,3:23:41 PM:139,1
953,222.25,0.337,65.30,50.01,0.872,3:23:41 PM:514,1
954,222.15,0.292,53.99,50.02,0.832,3:23:41 PM:888,1
955,222.31,0.294,55.73,50.02,0.853,3:23:42 PM:279,1
956,222.27,0.268,49.92,50.02,0.838,3:23:42 PM:670,1
957,222.30,0.301,57.11,50.00,0.853,3:23:43 PM:060,1
958,222.32,0.228,40.45,50.03,0.798,3:23:43 PM:435,1
959,222.23,0.410,79.09,50.01,0.868,3:23:43 PM:825,1
960,222.28,0.374,74.45,50.02,0.896,3:23:44 PM:216,1
961,222.44,0.426,87.37,50.03,0.922,3:23:44 PM:607,1
962,222.35,0.458,94.80,50.03,0.931,3:23:44 PM:997,1
963,222.39,0.481,100.03,50.03,0.935,3:23:45 PM:393,1
964,222.31,0.358,70.74,50.02,0.889,3:23:45 PM:784,1
965,222.36,0.263,49.46,50.03,0.846,3:23:46 PM:169,1
966,222.38,0.356,69.50,50.05,0.878,3:23:46 PM:555,1
967,222.38,0.295,51.83,50.03,0.790,3:23:46 PM:945,1
968,222.37,0.347,68.45,50.02,0.887,3:23:47 PM:336,1
969,222.27,0.345,67.99,50.03,0.887,3:23:47 PM:710,1
970,222.11,0.477,97.66,50.03,0.922,3:23:48 PM:086,1
971,222.26,0.459,94.38,50.02,0.925,3:23:48 PM:468,1
972,222.12,0.364,70.93,50.03,0.877,3:23:48 PM:845,1
973,222.12,0.489,102.21,50.02,0.941,3:23:49 PM:236,1
974,222.23,0.503,105.14,50.03,0.941,3:23:49 PM:616,1
975,222.15,0.492,102.76,50.02,0.940,3:23:49 PM:996,1
976,222.05,0.525,110.48,50.06,0.948,3:23:50 PM:387,1
977,222.12,0.515,108.21,50.05,0.946,3:23:50 PM:761,1
978,222.09,0.519,109.11,50.02,0.947,3:23:51 PM:138,1
979,222.29,0.514,108.06,50.04,0.946,3:23:51 PM:513,1
980,222.31,0.358,71.62,50.03,0.900,3:23:51 PM:893,1
981,222.26,0.393,75.89,50.05,0.869,3:23:52 PM:283,1
982,222.60,0.387,78.02,50.04,0.906,3:23:52 PM:661,1
983,222.56,0.340,65.17,50.04,0.861,3:23:53 PM:061,1
984,222.59,0.291,55.83,50.06,0.862,3:23:53 PM:429,1
985,222.54,0.296,56.56,50.04,0.859,3:23:53 PM:805,1
986,222.49,0.331,64.14,50.05,0.871,3:23:54 PM:187,1
987,222.48,0.410,54.06,50.03,0.593,3:23:54 PM:559,1
988,222.54,0.327,64.42,50.04,0.885,3:23:54 PM:926,1
989,222.59,0.401,81.36,50.05,0.912,3:23:55 PM:311,1
990,222.56,0.294,55.41,50.05,0.847,3:23:55 PM:680,1
991,222.44,0.252,45.92,50.06,0.819,3:23:56 PM:060,1
992,222.50,0.235,41.43,50.03,0.792,3:23:56 PM:436,1
993,222.41,0.293,54.54,50.04,0.837,3:23:56 PM:815,1
994,222.44,0.331,65.42,50.03,0.889,3:23:57 PM:193,1
995,222.51,0.248,45.57,50.04,0.826,3:23:57 PM:580,1
996,222.34,0.246,43.06,50.03,0.787,3:23:57 PM:945,1
997,222.36,0.365,66.93,50.04,0.825,3:23:58 PM:327,1
998,222.18,0.454,81.30,50.05,0.806,3:23:58 PM:697,1
999,222.10,0.488,102.22,50.05,0.943,3:23:59 PM:088,1
1000,222.15,0.482,100.64,50.05,0.940,3:23:59 PM:471,1
1001,222.18,0.496,104.06,50.04,0.944,3:23:59 PM:860,1
1002,222.04,0.516,108.61,50.04,0.948,3:24:00 PM:253,1
1003,222.20,0.507,106.63,50.03,0.946,3:24:00 PM:634,1
1004,222.19,0.503,105.67,50.02,0.946,3:24:01 PM:020,1
1005,222.17,0.501,105.17,50.04,0.945,3:24:01 PM:401,1
1006,222.14,0.509,107.05,50.03,0.947,3:24:01 PM:814,1
1007,222.15,0.509,107.11,50.03,0.947,3:24:02 PM:187,1
1008,222.14,0.499,104.78,50.04,0.945,3:24:02 PM:568,1
1009,221.95,0.492,102.81,50.05,0.941,3:24:02 PM:958,1
1010,222.09,0.385,73.27,50.02,0.857,3:24:03 PM:339,1
1011,221.99,0.476,97.31,50.05,0.921,3:24:03 PM:728,1
1012,222.01,0.402,81.30,50.03,0.911,3:24:04 PM:119,1
1013,222.03,0.382,74.88,50.04,0.883,3:24:04 PM:502,1
1014,222.16,0.301,58.18,50.05,0.870,3:24:04 PM:888,1
1015,222.12,0.442,89.23,50.02,0.909,3:24:05 PM:263,1
1016,222.04,0.441,90.74,50.03,0.927,3:24:05 PM:638,1
1017,222.08,0.459,95.10,50.05,0.933,3:24:06 PM:014,1
1018,222.11,0.471,98.13,50.05,0.938,3:24:06 PM:390,1
1019,222.00,0.488,101.58,50.05,0.938,3:24:06 PM:759,1
1020,221.94,0.472,98.12,50.04,0.937,3:24:07 PM:144,1
1021,222.21,0.292,52.65,50.04,0.811,3:24:07 PM:529,1
1022,222.16,0.448,88.35,50.03,0.888,3:24:07 PM:899,1
1023,222.19,0.409,83.74,50.03,0.922,3:24:08 PM:297,1
1024,222.13,0.467,96.70,50.05,0.932,3:24:08 PM:665,1
1025,222.08,0.474,98.64,50.03,0.937,3:24:09 PM:045,1
1026,222.05,0.353,70.15,50.04,0.895,3:24:09 PM:414,1
1027,222.03,0.383,77.43,50.03,0.910,3:24:09 PM:794,1
1028,222.21,0.366,73.76,50.03,0.907,3:24:10 PM:168,1
1029,222.29,0.314,57.45,50.03,0.823,3:24:10 PM:550,1
1030,222.16,0.406,81.82,50.04,0.907,3:24:10 PM:933,1
1031,222.14,0.403,81.90,50.04,0.915,3:24:11 PM:314,1
1032,222.28,0.405,82.78,50.04,0.919,3:24:11 PM:684,1
1033,222.21,0.467,97.03,50.05,0.935,3:24:12 PM:050,1
1034,222.26,0.444,91.86,50.04,0.931,3:24:12 PM:432,1
1035,222.15,0.420,86.31,50.04,0.925,3:24:12 PM:810,1
1036,222.17,0.367,73.49,50.03,0.901,3:24:13 PM:183,1
1037,222.12,0.378,75.26,50.04,0.896,3:24:13 PM:563,1
1038,222.04,0.426,86.96,50.06,0.919,3:24:13 PM:931,1
1039,222.13,0.455,94.35,50.04,0.934,3:24:14 PM:314,1
1040,222.06,0.357,71.71,50.04,0.905,3:24:14 PM:680,1
1041,222.14,0.437,89.53,50.04,0.922,3:24:15 PM:065,1
1042,222.10,0.451,93.47,50.03,0.933,3:24:15 PM:448,1
1043,222.08,0.465,96.75,50.02,0.937,3:24:15 PM:834,1
1044,222.08,0.406,83.03,50.03,0.921,3:24:16 PM:216,1
1045,222.06,0.391,78.28,50.05,0.902,3:24:16 PM:600,1
1046,221.85,0.357,71.17,50.03,0.899,3:24:16 PM:982,1
1047,221.97,0.340,67.11,50.03,0.889,3:24:17 PM:351,1
1048,221.94,0.369,73.99,50.03,0.903,3:24:17 PM:731,1
1049,221.83,0.371,74.79,50.04,0.909,3:24:18 PM:096,1
1050,221.98,0.382,77.03,50.05,0.908,3:24:18 PM:458,1
1051,221.93,0.406,82.86,50.03,0.920,3:24:18 PM:832,1
1052,221.95,0.399,80.98,50.03,0.914,3:24:19 PM:214,1
1053,222.02,0.358,71.40,50.04,0.898,3:24:19 PM:585,1
1054,221.93,0.352,70.33,50.03,0.900,3:24:19 PM:968,1
1055,222.02,0.376,73.80,50.02,0.884,3:24:20 PM:351,1
1056,221.99,0.356,71.21,50.02,0.901,3:24:20 PM:735,1
1057,222.01,0.348,69.08,50.04,0.894,3:24:21 PM:100,1
1058,222.07,0.347,68.96,50.03,0.895,3:24:21 PM:484,1
1059,222.12,0.342,68.00,50.03,0.895,3:24:21 PM:851,1
1060,222.06,0.374,74.47,50.02,0.897,3:24:22 PM:232,1
1061,222.09,0.386,77.62,50.01,0.905,3:24:22 PM:610,1
1062,221.95,0.364,73.15,50.02,0.905,3:24:22 PM:971,1
1063,222.00,0.412,83.97,50.03,0.918,3:24:23 PM:334,1
1064,222.15,0.367,73.76,50.00,0.905,3:24:23 PM:710,1
1065,222.05,0.345,64.65,50.04,0.844,3:24:24 PM:087,1
1066,222.15,0.360,71.89,50.01,0.899,3:24:24 PM:464,1
1067,222.03,0.356,70.71,50.02,0.895,3:24:24 PM:841,1
1068,222.10,0.422,86.56,50.01,0.924,3:24:25 PM:217,1
1069,222.20,0.402,81.40,50.02,0.911,3:24:25 PM:594,1
1070,222.21,0.353,70.49,50.02,0.899,3:24:25 PM:971,1
1071,222.23,0.408,83.19,50.01,0.918,3:24:26 PM:348,1
1072,222.08,0.314,58.05,50.02,0.832,3:24:26 PM:723,1
1073,222.14,0.438,57.99,50.01,0.596,3:24:27 PM:113,1
1074,222.36,0.314,60.57,50.01,0.868,3:24:27 PM:489,1
1075,222.32,0.340,63.90,50.04,0.845,3:24:27 PM:878,1
1076,222.25,0.361,72.43,50.01,0.903,3:24:28 PM:253,1
1077,222.29,0.309,59.40,50.01,0.865,3:24:28 PM:631,1
1078,222.21,0.300,57.21,50.02,0.858,3:24:29 PM:006,1
1079,222.27,0.327,62.95,50.00,0.866,3:24:29 PM:396,1
1080,222.31,0.396,80.36,50.02,0.913,3:24:29 PM:771,1
1081,222.09,0.411,83.93,50.01,0.920,3:24:30 PM:147,1
1082,222.43,0.270,50.64,50.00,0.843,3:24:30 PM:523,1
1083,222.41,0.282,51.76,50.02,0.825,3:24:30 PM:900,1
1084,222.34,0.297,55.08,49.99,0.834,3:24:31 PM:278,1
1085,222.43,0.311,59.70,50.01,0.863,3:24:31 PM:655,1
1086,222.42,0.304,56.49,49.99,0.835,3:24:32 PM:028,1
1087,222.39,0.345,62.42,50.01,0.814,3:24:32 PM:403,1
1088,222.38,0.334,64.23,50.00,0.865,3:24:32 PM:781,1
1089,222.18,0.349,67.24,50.00,0.867,3:24:33 PM:155,1
1090,222.60,0.272,48.83,50.00,0.807,3:24:33 PM:530,1
1091,222.61,0.287,54.93,50.01,0.860,3:24:33 PM:904,1
1092,222.49,0.290,53.44,49.99,0.828,3:24:34 PM:279,1
1093,222.53,0.288,54.98,49.99,0.858,3:24:34 PM:653,1
1094,222.47,0.263,47.71,49.99,0.815,3:24:35 PM:026,1
1095,222.40,0.313,60.33,50.00,0.867,3:24:35 PM:404,1
1096,222.61,0.274,51.37,50.00,0.842,3:24:35 PM:775,1
1097,222.49,0.291,55.04,49.98,0.850,3:24:36 PM:149,1
1098,222.57,0.284,52.97,49.99,0.838,3:24:36 PM:523,1
1099,222.60,0.289,54.05,50.01,0.840,3:24:36 PM:899,1
1100,222.38,0.454,93.57,50.01,0.927,3:24:37 PM:276,1
1101,222.53,0.436,89.73,49.97,0.925,3:24:37 PM:649,1
1102,222.47,0.313,60.48,49.99,0.869,3:24:38 PM:026,1
1103,222.53,0.343,64.18,49.99,0.841,3:24:38 PM:400,1
1104,222.61,0.303,57.62,50.01,0.854,3:24:38 PM:775,1
1105,222.43,0.375,75.72,50.00,0.908,3:24:39 PM:150,1
1106,222.56,0.276,50.32,49.98,0.819,3:24:39 PM:527,1
1107,222.48,0.246,44.10,49.99,0.806,3:24:39 PM:917,1
1108,222.48,0.283,52.52,50.03,0.834,3:24:40 PM:289,1
1109,222.64,0.238,43.38,49.98,0.819,3:24:40 PM:679,1
1110,222.54,0.287,53.08,49.99,0.831,3:24:41 PM:056,1
1111,222.53,0.294,56.46,50.00,0.863,3:24:41 PM:432,1
1112,222.53,0.312,60.66,49.99,0.874,3:24:41 PM:806,1
1113,222.59,0.245,44.10,49.98,0.809,3:24:42 PM:180,1
1114,222.67,0.291,53.04,49.99,0.818,3:24:42 PM:555,1
1115,222.55,0.270,49.20,49.98,0.819,3:24:42 PM:928,1
1116,222.57,0.274,51.44,50.00,0.843,3:24:43 PM:303,1
1117,222.67,0.303,56.88,49.99,0.843,3:24:43 PM:677,1
1118,222.58,0.315,56.08,49.99,0.800,3:24:44 PM:066,1
1119,222.70,0.293,55.56,49.99,0.852,3:24:44 PM:456,1
1120,222.72,0.377,76.04,50.01,0.906,3:24:44 PM:847,1
1121,222.63,0.290,54.88,49.97,0.850,3:24:45 PM:237,1
1122,222.67,0.323,62.15,50.00,0.864,3:24:45 PM:609,1
1123,222.53,0.363,60.90,49.99,0.754,3:24:45 PM:984,1
1124,222.57,0.307,58.09,49.98,0.850,3:24:46 PM:361,1
1125,222.64,0.292,54.13,50.00,0.833,3:24:46 PM:722,1
1126,222.47,0.285,54.67,49.99,0.862,3:24:47 PM:111,1
1127,222.54,0.303,51.28,50.00,0.761,3:24:47 PM:487,1
1128,222.45,0.306,57.47,50.00,0.844,3:24:47 PM:864,1
1129,222.15,0.259,46.88,50.00,0.815,3:24:48 PM:240,1
1130,222.18,0.360,72.20,50.00,0.903,3:24:48 PM:616,1
1131,221.90,0.343,65.20,49.99,0.857,3:24:48 PM:988,1
1132,221.85,0.322,62.47,49.99,0.875,3:24:49 PM:376,1
1133,222.00,0.324,60.68,49.98,0.844,3:24:49 PM:751,1
1134,221.88,0.505,67.64,50.00,0.604,3:24:50 PM:124,1
1135,221.86,0.278,51.10,49.99,0.828,3:24:50 PM:498,1
1136,221.85,0.298,56.83,50.00,0.860,3:24:50 PM:873,1
1137,221.73,0.354,70.00,50.00,0.892,3:24:51 PM:249,1
1138,221.87,0.419,85.84,49.99,0.923,3:24:51 PM:626,1
1139,221.82,0.455,93.64,49.99,0.928,3:24:52 PM:003,1
1140,221.79,0.452,92.86,49.99,0.926,3:24:52 PM:396,1
1141,221.40,0.388,78.64,49.99,0.915,3:24:52 PM:773,1
1142,221.08,0.460,94.13,49.98,0.926,3:24:53 PM:164,1
1143,221.12,0.489,100.59,49.99,0.930,3:24:53 PM:541,1
1144,221.05,0.438,89.87,50.01,0.928,3:24:53 PM:934,1
1145,221.09,0.385,77.80,49.99,0.914,3:24:54 PM:311,1
1146,221.17,0.399,80.97,49.99,0.918,3:24:54 PM:687,1
1147,221.07,0.450,92.74,49.99,0.932,3:24:55 PM:062,1
1148,220.87,0.416,84.32,49.99,0.918,3:24:55 PM:435,1
1149,220.93,0.397,80.35,49.98,0.916,3:24:55 PM:812,1
1150,220.78,0.383,76.74,50.00,0.907,3:24:56 PM:189,1
1151,221.00,0.304,55.68,49.98,0.829,3:24:56 PM:563,1
1152,220.98,0.325,63.59,49.99,0.885,3:24:56 PM:939,1
1153,221.02,0.377,74.95,50.00,0.900,3:24:57 PM:302,1
1154,221.23,0.385,77.73,49.99,0.913,3:24:57 PM:678,1
1155,221.11,0.399,80.69,49.99,0.915,3:24:58 PM:055,1
1156,221.27,0.350,69.86,49.98,0.902,3:24:58 PM:430,1
1157,221.22,0.405,82.48,50.00,0.921,3:24:58 PM:806,1
1158,221.22,0.363,72.41,49.98,0.902,3:24:59 PM:183,1
1159,221.44,0.401,81.70,49.99,0.920,3:24:59 PM:560,1
1160,221.43,0.408,82.71,49.98,0.915,3:24:59 PM:936,1
1161,221.44,0.384,77.53,49.98,0.912,3:25:00 PM:313,1
1162,221.35,0.418,84.14,49.98,0.909,3:25:00 PM:688,1
1163,221.37,0.459,94.93,49.97,0.934,3:25:01 PM:061,1
1164,221.47,0.401,81.69,49.99,0.920,3:25:01 PM:437,1
1165,221.48,0.429,88.25,49.99,0.929,3:25:01 PM:813,1
1166,221.45,0.429,88.27,49.99,0.929,3:25:02 PM:177,1
1167,221.54,0.391,79.24,49.99,0.915,3:25:02 PM:554,1
1168,221.35,0.396,79.98,49.98,0.912,3:25:02 PM:942,1
1169,221.31,0.390,78.66,49.98,0.911,3:25:03 PM:319,1
1170,221.52,0.393,79.49,49.98,0.913,3:25:03 PM:695,1
1171,221.49,0.379,76.51,49.99,0.911,3:25:04 PM:071,1
1172,221.83,0.323,62.55,49.99,0.873,3:25:04 PM:461,1
1173,221.86,0.438,88.89,49.99,0.915,3:25:04 PM:839,1
1174,221.56,0.380,76.44,49.99,0.908,3:25:05 PM:212,1
1175,221.56,0.370,63.74,49.98,0.777,3:25:05 PM:590,1
1176,221.57,0.309,57.52,49.97,0.840,3:25:05 PM:969,1
1177,221.52,0.421,84.29,49.96,0.904,3:25:06 PM:348,1
1178,221.71,0.394,79.76,49.96,0.913,3:25:06 PM:727,1
1179,221.63,0.378,75.95,49.96,0.907,3:25:07 PM:105,1
1180,221.77,0.310,58.96,49.96,0.858,3:25:07 PM:479,1
1181,221.85,0.361,69.75,49.97,0.871,3:25:07 PM:853,1
1182,221.73,0.394,78.69,49.97,0.901,3:25:08 PM:226,1
1183,221.82,0.382,75.01,49.97,0.885,3:25:08 PM:600,1
1184,221.76,0.387,68.80,49.97,0.802,3:25:08 PM:976,1
1185,221.68,0.399,73.34,49.98,0.829,3:25:09 PM:366,1
1186,221.87,0.372,71.69,49.97,0.869,3:25:09 PM:757,1
1187,221.93,0.278,50.70,49.96,0.822,3:25:10 PM:134,1
1188,221.97,0.286,53.94,49.97,0.850,3:25:10 PM:510,1
1189,221.91,0.323,62.57,49.97,0.873,3:25:10 PM:884,1
1190,221.99,0.317,60.93,49.97,0.866,3:25:11 PM:259,1
1191,221.98,0.327,62.98,49.99,0.868,3:25:11 PM:632,1
