??,??(V),??(A),??(W),??(Hz),????,??,??
1579,222.05,0.261,48.75,49.99,0.841,3:16:22 PM:422,1
1580,221.96,0.271,48.79,50.00,0.811,3:16:22 PM:799,1
1581,221.91,0.272,50.31,49.98,0.834,3:16:23 PM:175,1
1582,221.85,0.246,43.42,49.98,0.796,3:16:23 PM:549,1
1583,221.78,0.279,53.10,49.98,0.858,3:16:23 PM:928,1
1584,221.80,0.261,47.92,50.00,0.828,3:16:24 PM:302,1
1585,221.88,0.291,55.11,49.99,0.854,3:16:24 PM:678,1
1586,221.75,0.293,56.11,49.99,0.864,3:16:25 PM:054,1
1587,221.66,0.272,50.01,49.99,0.829,3:16:25 PM:432,1
1588,221.94,0.269,47.53,49.99,0.796,3:16:25 PM:821,1
1589,222.07,0.293,56.11,49.98,0.862,3:16:26 PM:196,1
1590,222.20,0.248,44.92,49.99,0.815,3:16:26 PM:571,1
1591,222.12,0.254,46.61,49.98,0.826,3:16:26 PM:943,1
1592,221.98,0.301,57.80,49.99,0.865,3:16:27 PM:318,1
1593,222.08,0.321,59.65,49.99,0.837,3:16:27 PM:694,1
1594,222.13,0.257,47.41,49.99,0.830,3:16:28 PM:069,1
1595,222.12,0.315,61.70,49.99,0.882,3:16:28 PM:443,1
1596,222.05,0.340,67.17,49.99,0.890,3:16:28 PM:820,1
1597,222.10,0.347,66.71,50.00,0.866,3:16:29 PM:195,1
1598,222.07,0.341,66.81,49.99,0.882,3:16:29 PM:567,1
1599,222.15,0.284,52.51,49.99,0.832,3:16:29 PM:942,1
1600,222.11,0.357,70.78,49.99,0.893,3:16:30 PM:320,1
1601,222.10,0.375,74.96,49.99,0.900,3:16:30 PM:698,1
1602,222.13,0.364,73.08,49.98,0.904,3:16:31 PM:076,1
1603,222.02,0.378,76.50,49.98,0.911,3:16:31 PM:439,1
1604,222.10,0.295,55.37,49.97,0.845,3:16:31 PM:813,1
1605,222.03,0.399,80.28,49.98,0.906,3:16:32 PM:190,1
1606,222.33,0.389,78.58,49.97,0.909,3:16:32 PM:567,1
1607,222.20,0.411,83.65,49.98,0.916,3:16:32 PM:944,1
1608,222.16,0.410,63.77,50.00,0.700,3:16:33 PM:321,1
1609,222.15,0.312,59.05,49.99,0.852,3:16:33 PM:695,1
1610,222.19,0.248,44.69,49.98,0.811,3:16:34 PM:085,1
1611,222.14,0.298,56.78,49.99,0.858,3:16:34 PM:473,1
1612,222.07,0.325,58.93,49.99,0.816,3:16:34 PM:848,1
1613,221.98,0.323,56.93,49.99,0.794,3:16:35 PM:223,1
1614,222.06,0.333,65.46,49.99,0.885,3:16:35 PM:598,1
1615,222.17,0.373,73.35,49.99,0.885,3:16:35 PM:986,1
1616,222.36,0.357,70.16,49.99,0.884,3:16:36 PM:363,1
1617,222.49,0.252,46.13,49.98,0.823,3:16:36 PM:739,1
1618,222.41,0.356,71.22,50.00,0.900,3:16:37 PM:117,1
1619,222.45,0.363,73.04,49.99,0.905,3:16:37 PM:494,1
1620,222.27,0.393,80.07,49.99,0.917,3:16:37 PM:869,1
1621,222.29,0.360,72.15,49.99,0.902,3:16:38 PM:247,1
1622,222.30,0.394,80.01,49.99,0.913,3:16:38 PM:618,1
1623,222.22,0.411,82.84,49.99,0.907,3:16:38 PM:992,1
1624,222.26,0.330,62.32,49.99,0.850,3:16:39 PM:371,1
1625,222.27,0.317,62.15,49.99,0.882,3:16:39 PM:749,1
1626,222.36,0.341,64.66,50.00,0.853,3:16:40 PM:124,1
1627,222.41,0.396,80.60,49.99,0.915,3:16:40 PM:502,1
1628,222.25,0.388,78.95,49.99,0.916,3:16:40 PM:880,1
1629,222.24,0.348,67.97,49.99,0.879,3:16:41 PM:255,1
1630,222.38,0.304,56.60,49.99,0.837,3:16:41 PM:630,1
1631,222.33,0.333,64.30,50.00,0.869,3:16:42 PM:006,1
1632,222.32,0.315,60.19,50.00,0.860,3:16:42 PM:380,1
1633,222.21,0.338,66.07,49.99,0.880,3:16:42 PM:756,1
1634,222.33,0.338,60.99,49.99,0.812,3:16:43 PM:133,1
1635,222.34,0.320,61.77,49.99,0.868,3:16:43 PM:510,1
1636,222.25,0.340,65.46,49.99,0.866,3:16:43 PM:883,1
1637,222.18,0.303,58.40,49.98,0.867,3:16:44 PM:260,1
1638,222.32,0.272,51.33,49.99,0.849,3:16:44 PM:632,1
1639,222.37,0.258,47.65,50.00,0.831,3:16:45 PM:005,1
1640,222.28,0.302,57.49,49.99,0.856,3:16:45 PM:380,1
1641,222.28,0.258,48.09,49.99,0.839,3:16:45 PM:753,1
1642,222.32,0.294,55.79,49.98,0.854,3:16:46 PM:127,1
1643,222.50,0.265,49.07,49.99,0.832,3:16:46 PM:502,1
1644,222.39,0.313,60.31,49.99,0.866,3:16:46 PM:879,1
1645,222.36,0.296,56.93,49.99,0.865,3:16:47 PM:254,1
1646,222.68,0.381,46.90,49.99,0.553,3:16:47 PM:630,1
1647,222.50,0.304,58.49,49.99,0.865,3:16:48 PM:005,1
1648,222.47,0.267,49.44,49.99,0.832,3:16:48 PM:380,1
1649,222.43,0.333,65.56,49.99,0.885,3:16:48 PM:758,1
1650,222.46,0.335,65.08,49.99,0.873,3:16:49 PM:135,1
1651,222.42,0.379,66.97,49.99,0.794,3:16:49 PM:511,1
1652,222.42,0.390,79.51,49.99,0.917,3:16:49 PM:888,1
1653,222.54,0.272,50.96,50.00,0.842,3:16:50 PM:263,1
1654,222.65,0.308,60.20,50.00,0.878,3:16:50 PM:637,1
1655,222.34,0.338,66.90,49.99,0.890,3:16:51 PM:000,1
1656,222.31,0.314,59.90,49.99,0.858,3:16:51 PM:376,1
1657,222.39,0.313,61.26,50.00,0.880,3:16:51 PM:752,1
1658,222.40,0.307,54.97,50.01,0.805,3:16:52 PM:141,1
1659,222.61,0.275,50.86,49.99,0.831,3:16:52 PM:517,1
1660,222.44,0.295,55.67,49.99,0.848,3:16:52 PM:893,1
1661,222.44,0.255,46.82,49.99,0.826,3:16:53 PM:267,1
1662,222.49,0.321,63.19,50.00,0.885,3:16:53 PM:643,1
1663,222.50,0.344,68.47,49.99,0.895,3:16:54 PM:018,1
1664,222.41,0.343,68.31,50.01,0.896,3:16:54 PM:394,1
1665,222.41,0.328,64.47,50.00,0.884,3:16:54 PM:769,1
1666,222.45,0.322,61.94,50.00,0.865,3:16:55 PM:145,1
1667,222.52,0.283,53.42,49.99,0.848,3:16:55 PM:522,1
1668,222.57,0.267,49.20,49.99,0.828,3:16:55 PM:900,1
1669,222.27,0.329,64.65,50.00,0.884,3:16:56 PM:276,1
1670,222.52,0.337,66.61,49.99,0.888,3:16:56 PM:654,1
1671,222.36,0.339,67.21,49.99,0.892,3:16:57 PM:028,1
1672,222.36,0.329,58.47,50.01,0.799,3:16:57 PM:405,1
1673,222.49,0.342,67.87,50.00,0.892,3:16:57 PM:783,1
1674,222.59,0.358,70.68,50.00,0.887,3:16:58 PM:159,1
1675,222.45,0.354,70.38,50.00,0.894,3:16:58 PM:536,1
